#string_protein_id	preferred_name	protein_size	annotation
1131269.AQVV01000003_gene712	AQVV01000003_gene712	303	annotation not available
1131269.AQVV01000003_gene713	AQVV01000003_gene713	132	annotation not available
1131269.AQVV01000003_gene714	AQVV01000003_gene714	169	annotation not available
1131269.AQVV01000003_gene715	AQVV01000003_gene715	83	annotation not available
1131269.AQVV01000003_gene716	AQVV01000003_gene716	145	annotation not available
1131269.AQVV01000003_gene717	AQVV01000003_gene717	908	annotation not available
1131269.AQVV01000003_gene718	AQVV01000003_gene718	1102	annotation not available
1131269.AQVV01000003_gene719	AQVV01000003_gene719	315	annotation not available
1131269.AQVV01000003_gene720	AQVV01000003_gene720	250	annotation not available
1131269.AQVV01000003_gene721	AQVV01000003_gene721	441	annotation not available
1131269.AQVV01000003_gene722	AQVV01000003_gene722	435	annotation not available
1131269.AQVV01000003_gene723	AQVV01000003_gene723	388	annotation not available
1131269.AQVV01000003_gene724	AQVV01000003_gene724	268	annotation not available
1131269.AQVV01000003_gene725	AQVV01000003_gene725	160	annotation not available
1131269.AQVV01000003_gene726	AQVV01000003_gene726	454	annotation not available
1131269.AQVV01000003_gene727	AQVV01000003_gene727	167	annotation not available
1131269.AQVV01000003_gene728	AQVV01000003_gene728	206	annotation not available
1131269.AQVV01000003_gene729	AQVV01000003_gene729	516	annotation not available
1131269.AQVV01000003_gene730	AQVV01000003_gene730	159	annotation not available
1131269.AQVV01000003_gene731	AQVV01000003_gene731	139	annotation not available
1131269.AQVV01000003_gene732	AQVV01000003_gene732	158	annotation not available
1131269.AQVV01000003_gene733	AQVV01000003_gene733	240	annotation not available
1131269.AQVV01000003_gene734	AQVV01000003_gene734	482	annotation not available
1131269.AQVV01000003_gene735	AQVV01000003_gene735	100	annotation not available
1131269.AQVV01000003_gene736	AQVV01000003_gene736	154	annotation not available
1131269.AQVV01000003_gene737	AQVV01000003_gene737	582	annotation not available
1131269.AQVV01000003_gene738	AQVV01000003_gene738	387	annotation not available
1131269.AQVV01000003_gene739	AQVV01000003_gene739	145	annotation not available
1131269.AQVV01000003_gene740	AQVV01000003_gene740	131	annotation not available
1131269.AQVV01000003_gene741	AQVV01000003_gene741	454	annotation not available
1131269.AQVV01000003_gene742	AQVV01000003_gene742	385	annotation not available
1131269.AQVV01000003_gene743	AQVV01000003_gene743	634	annotation not available
1131269.AQVV01000003_gene744	AQVV01000003_gene744	379	annotation not available
1131269.AQVV01000003_gene745	AQVV01000003_gene745	422	annotation not available
1131269.AQVV01000003_gene746	AQVV01000003_gene746	671	annotation not available
1131269.AQVV01000003_gene747	AQVV01000003_gene747	49	annotation not available
1131269.AQVV01000003_gene748	AQVV01000003_gene748	296	annotation not available
1131269.AQVV01000003_gene749	AQVV01000003_gene749	127	annotation not available
1131269.AQVV01000003_gene750	AQVV01000003_gene750	300	annotation not available
1131269.AQVV01000003_gene751	AQVV01000003_gene751	526	annotation not available
1131269.AQVV01000003_gene752	AQVV01000003_gene752	261	annotation not available
1131269.AQVV01000003_gene753	AQVV01000003_gene753	468	annotation not available
1131269.AQVV01000003_gene754	AQVV01000003_gene754	385	annotation not available
1131269.AQVV01000003_gene755	AQVV01000003_gene755	288	annotation not available
1131269.AQVV01000003_gene756	AQVV01000003_gene756	384	annotation not available
1131269.AQVV01000003_gene757	AQVV01000003_gene757	236	annotation not available
1131269.AQVV01000003_gene758	AQVV01000003_gene758	227	annotation not available
1131269.AQVV01000003_gene759	AQVV01000003_gene759	256	annotation not available
1131269.AQVV01000003_gene760	AQVV01000003_gene760	246	annotation not available
1131269.AQVV01000003_gene761	AQVV01000003_gene761	244	annotation not available
1131269.AQVV01000003_gene762	AQVV01000003_gene762	174	annotation not available
1131269.AQVV01000003_gene763	AQVV01000003_gene763	95	annotation not available
1131269.AQVV01000003_gene764	AQVV01000003_gene764	59	annotation not available
1131269.AQVV01000003_gene765	AQVV01000003_gene765	302	annotation not available
1131269.AQVV01000003_gene766	AQVV01000003_gene766	150	annotation not available
1131269.AQVV01000003_gene767	AQVV01000003_gene767	427	annotation not available
1131269.AQVV01000003_gene768	AQVV01000003_gene768	320	annotation not available
1131269.AQVV01000003_gene769	AQVV01000003_gene769	456	annotation not available
1131269.AQVV01000003_gene770	AQVV01000003_gene770	222	annotation not available
1131269.AQVV01000003_gene771	AQVV01000003_gene771	397	annotation not available
1131269.AQVV01000004_gene547	AQVV01000004_gene547	1064	annotation not available
1131269.AQVV01000004_gene548	AQVV01000004_gene548	486	annotation not available
1131269.AQVV01000004_gene549	AQVV01000004_gene549	679	annotation not available
1131269.AQVV01000004_gene550	AQVV01000004_gene550	583	annotation not available
1131269.AQVV01000004_gene551	AQVV01000004_gene551	996	annotation not available
1131269.AQVV01000004_gene552	AQVV01000004_gene552	221	annotation not available
1131269.AQVV01000004_gene553	AQVV01000004_gene553	240	annotation not available
1131269.AQVV01000004_gene554	AQVV01000004_gene554	51	annotation not available
1131269.AQVV01000004_gene555	AQVV01000004_gene555	136	annotation not available
1131269.AQVV01000004_gene556	AQVV01000004_gene556	69	annotation not available
1131269.AQVV01000004_gene557	AQVV01000004_gene557	1670	annotation not available
1131269.AQVV01000004_gene558	AQVV01000004_gene558	767	annotation not available
1131269.AQVV01000004_gene559	AQVV01000004_gene559	370	annotation not available
1131269.AQVV01000004_gene560	AQVV01000004_gene560	140	annotation not available
1131269.AQVV01000004_gene561	AQVV01000004_gene561	216	annotation not available
1131269.AQVV01000004_gene562	AQVV01000004_gene562	793	annotation not available
1131269.AQVV01000004_gene563	AQVV01000004_gene563	92	annotation not available
1131269.AQVV01000004_gene564	AQVV01000004_gene564	72	annotation not available
1131269.AQVV01000004_gene565	AQVV01000004_gene565	54	annotation not available
1131269.AQVV01000004_gene566	AQVV01000004_gene566	94	annotation not available
1131269.AQVV01000004_gene567	AQVV01000004_gene567	71	annotation not available
1131269.AQVV01000004_gene568	AQVV01000004_gene568	286	annotation not available
1131269.AQVV01000004_gene569	AQVV01000004_gene569	215	annotation not available
1131269.AQVV01000004_gene570	AQVV01000004_gene570	251	annotation not available
1131269.AQVV01000004_gene571	AQVV01000004_gene571	572	annotation not available
1131269.AQVV01000004_gene572	AQVV01000004_gene572	148	annotation not available
1131269.AQVV01000004_gene573	AQVV01000004_gene573	483	annotation not available
1131269.AQVV01000004_gene574	AQVV01000004_gene574	403	annotation not available
1131269.AQVV01000004_gene575	AQVV01000004_gene575	788	annotation not available
1131269.AQVV01000004_gene576	AQVV01000004_gene576	621	annotation not available
1131269.AQVV01000004_gene577	AQVV01000004_gene577	76	annotation not available
1131269.AQVV01000004_gene578	AQVV01000004_gene578	124	annotation not available
1131269.AQVV01000004_gene579	AQVV01000004_gene579	114	annotation not available
1131269.AQVV01000004_gene580	AQVV01000004_gene580	211	annotation not available
1131269.AQVV01000004_gene581	AQVV01000004_gene581	294	annotation not available
1131269.AQVV01000004_gene582	AQVV01000004_gene582	254	annotation not available
1131269.AQVV01000004_gene583	AQVV01000004_gene583	263	annotation not available
1131269.AQVV01000004_gene584	AQVV01000004_gene584	174	annotation not available
1131269.AQVV01000004_gene585	AQVV01000004_gene585	254	annotation not available
1131269.AQVV01000004_gene586	AQVV01000004_gene586	244	annotation not available
1131269.AQVV01000004_gene587	AQVV01000004_gene587	278	annotation not available
1131269.AQVV01000004_gene588	AQVV01000004_gene588	305	annotation not available
1131269.AQVV01000004_gene589	AQVV01000004_gene589	245	annotation not available
1131269.AQVV01000004_gene590	AQVV01000004_gene590	285	annotation not available
1131269.AQVV01000004_gene591	AQVV01000004_gene591	167	annotation not available
1131269.AQVV01000004_gene592	AQVV01000004_gene592	285	annotation not available
1131269.AQVV01000004_gene593	AQVV01000004_gene593	117	annotation not available
1131269.AQVV01000004_gene594	AQVV01000004_gene594	285	annotation not available
1131269.AQVV01000004_gene595	AQVV01000004_gene595	268	annotation not available
1131269.AQVV01000004_gene596	AQVV01000004_gene596	345	annotation not available
1131269.AQVV01000004_gene597	AQVV01000004_gene597	311	annotation not available
1131269.AQVV01000004_gene598	AQVV01000004_gene598	255	annotation not available
1131269.AQVV01000004_gene599	AQVV01000004_gene599	524	annotation not available
1131269.AQVV01000004_gene600	AQVV01000004_gene600	590	annotation not available
1131269.AQVV01000004_gene601	AQVV01000004_gene601	121	annotation not available
1131269.AQVV01000004_gene602	AQVV01000004_gene602	142	annotation not available
1131269.AQVV01000004_gene603	AQVV01000004_gene603	232	annotation not available
1131269.AQVV01000004_gene604	AQVV01000004_gene604	185	annotation not available
1131269.AQVV01000004_gene605	AQVV01000004_gene605	139	annotation not available
1131269.AQVV01000004_gene606	AQVV01000004_gene606	100	annotation not available
1131269.AQVV01000004_gene607	AQVV01000004_gene607	382	annotation not available
1131269.AQVV01000004_gene608	AQVV01000004_gene608	361	annotation not available
1131269.AQVV01000004_gene609	AQVV01000004_gene609	526	annotation not available
1131269.AQVV01000004_gene610	AQVV01000004_gene610	198	annotation not available
1131269.AQVV01000004_gene611	AQVV01000004_gene611	215	annotation not available
1131269.AQVV01000004_gene612	AQVV01000004_gene612	149	annotation not available
1131269.AQVV01000004_gene613	AQVV01000004_gene613	152	annotation not available
1131269.AQVV01000004_gene614	AQVV01000004_gene614	294	annotation not available
1131269.AQVV01000004_gene615	AQVV01000004_gene615	165	annotation not available
1131269.AQVV01000004_gene616	AQVV01000004_gene616	68	annotation not available
1131269.AQVV01000004_gene617	AQVV01000004_gene617	207	annotation not available
1131269.AQVV01000004_gene618	AQVV01000004_gene618	146	annotation not available
1131269.AQVV01000004_gene619	AQVV01000004_gene619	164	annotation not available
1131269.AQVV01000004_gene620	AQVV01000004_gene620	166	annotation not available
1131269.AQVV01000004_gene621	AQVV01000004_gene621	343	annotation not available
1131269.AQVV01000004_gene622	AQVV01000004_gene622	587	annotation not available
1131269.AQVV01000004_gene623	AQVV01000004_gene623	133	annotation not available
1131269.AQVV01000004_gene624	AQVV01000004_gene624	304	annotation not available
1131269.AQVV01000004_gene625	AQVV01000004_gene625	236	annotation not available
1131269.AQVV01000004_gene626	AQVV01000004_gene626	333	annotation not available
1131269.AQVV01000004_gene627	AQVV01000004_gene627	211	annotation not available
1131269.AQVV01000004_gene628	AQVV01000004_gene628	599	annotation not available
1131269.AQVV01000004_gene629	AQVV01000004_gene629	364	annotation not available
1131269.AQVV01000004_gene630	AQVV01000004_gene630	460	annotation not available
1131269.AQVV01000004_gene631	AQVV01000004_gene631	339	annotation not available
1131269.AQVV01000004_gene632	AQVV01000004_gene632	545	annotation not available
1131269.AQVV01000004_gene633	AQVV01000004_gene633	508	annotation not available
1131269.AQVV01000004_gene634	AQVV01000004_gene634	167	annotation not available
1131269.AQVV01000004_gene635	AQVV01000004_gene635	265	annotation not available
1131269.AQVV01000004_gene636	AQVV01000004_gene636	297	annotation not available
1131269.AQVV01000004_gene637	AQVV01000004_gene637	148	annotation not available
1131269.AQVV01000004_gene638	AQVV01000004_gene638	407	annotation not available
1131269.AQVV01000004_gene639	AQVV01000004_gene639	203	annotation not available
1131269.AQVV01000004_gene640	AQVV01000004_gene640	117	annotation not available
1131269.AQVV01000004_gene641	AQVV01000004_gene641	161	annotation not available
1131269.AQVV01000004_gene642	AQVV01000004_gene642	183	annotation not available
1131269.AQVV01000004_gene643	AQVV01000004_gene643	373	annotation not available
1131269.AQVV01000004_gene644	AQVV01000004_gene644	376	annotation not available
1131269.AQVV01000004_gene645	AQVV01000004_gene645	403	annotation not available
1131269.AQVV01000004_gene646	AQVV01000004_gene646	379	annotation not available
1131269.AQVV01000004_gene647	AQVV01000004_gene647	82	annotation not available
1131269.AQVV01000004_gene648	AQVV01000004_gene648	311	annotation not available
1131269.AQVV01000005_gene321	AQVV01000005_gene321	1057	annotation not available
1131269.AQVV01000005_gene322	AQVV01000005_gene322	810	annotation not available
1131269.AQVV01000005_gene323	AQVV01000005_gene323	738	annotation not available
1131269.AQVV01000005_gene324	AQVV01000005_gene324	157	annotation not available
1131269.AQVV01000005_gene325	AQVV01000005_gene325	149	annotation not available
1131269.AQVV01000005_gene326	AQVV01000005_gene326	256	annotation not available
1131269.AQVV01000005_gene327	AQVV01000005_gene327	319	annotation not available
1131269.AQVV01000005_gene328	AQVV01000005_gene328	270	annotation not available
1131269.AQVV01000005_gene329	AQVV01000005_gene329	390	annotation not available
1131269.AQVV01000005_gene330	AQVV01000005_gene330	212	annotation not available
1131269.AQVV01000005_gene331	AQVV01000005_gene331	473	annotation not available
1131269.AQVV01000005_gene332	AQVV01000005_gene332	528	annotation not available
1131269.AQVV01000005_gene333	AQVV01000005_gene333	420	annotation not available
1131269.AQVV01000005_gene334	AQVV01000005_gene334	398	annotation not available
1131269.AQVV01000005_gene335	AQVV01000005_gene335	295	annotation not available
1131269.AQVV01000005_gene336	AQVV01000005_gene336	59	annotation not available
1131269.AQVV01000005_gene337	AQVV01000005_gene337	323	annotation not available
1131269.AQVV01000005_gene338	AQVV01000005_gene338	489	annotation not available
1131269.AQVV01000005_gene339	AQVV01000005_gene339	192	annotation not available
1131269.AQVV01000005_gene340	AQVV01000005_gene340	314	annotation not available
1131269.AQVV01000005_gene341	AQVV01000005_gene341	318	annotation not available
1131269.AQVV01000005_gene342	AQVV01000005_gene342	170	annotation not available
1131269.AQVV01000005_gene343	AQVV01000005_gene343	403	annotation not available
1131269.AQVV01000005_gene344	AQVV01000005_gene344	345	annotation not available
1131269.AQVV01000005_gene345	AQVV01000005_gene345	132	annotation not available
1131269.AQVV01000005_gene346	AQVV01000005_gene346	142	annotation not available
1131269.AQVV01000005_gene347	AQVV01000005_gene347	649	annotation not available
1131269.AQVV01000005_gene348	AQVV01000005_gene348	168	annotation not available
1131269.AQVV01000005_gene349	AQVV01000005_gene349	278	annotation not available
1131269.AQVV01000005_gene350	AQVV01000005_gene350	801	annotation not available
1131269.AQVV01000005_gene351	AQVV01000005_gene351	416	annotation not available
