#string_protein_id	preferred_name	protein_size	annotation
118005.AWNK01000002_gene1756	AWNK01000002_gene1756	232	annotation not available
118005.AWNK01000002_gene1757	AWNK01000002_gene1757	132	annotation not available
118005.AWNK01000002_gene1758	AWNK01000002_gene1758	230	annotation not available
118005.AWNK01000002_gene1759	AWNK01000002_gene1759	580	annotation not available
118005.AWNK01000002_gene1760	AWNK01000002_gene1760	1016	annotation not available
118005.AWNK01000002_gene1761	AWNK01000002_gene1761	384	annotation not available
118005.AWNK01000002_gene1762	AWNK01000002_gene1762	280	annotation not available
118005.AWNK01000002_gene1763	AWNK01000002_gene1763	690	annotation not available
118005.AWNK01000002_gene1764	AWNK01000002_gene1764	200	annotation not available
118005.AWNK01000002_gene1765	AWNK01000002_gene1765	121	annotation not available
118005.AWNK01000002_gene1766	AWNK01000002_gene1766	194	annotation not available
118005.AWNK01000002_gene1767	AWNK01000002_gene1767	242	annotation not available
118005.AWNK01000002_gene1768	AWNK01000002_gene1768	173	annotation not available
118005.AWNK01000002_gene1769	AWNK01000002_gene1769	76	annotation not available
118005.AWNK01000002_gene1770	AWNK01000002_gene1770	92	annotation not available
118005.AWNK01000002_gene1771	AWNK01000002_gene1771	455	annotation not available
118005.AWNK01000002_gene1772	AWNK01000002_gene1772	479	annotation not available
118005.AWNK01000002_gene1773	AWNK01000002_gene1773	143	annotation not available
118005.AWNK01000002_gene1774	AWNK01000002_gene1774	432	annotation not available
118005.AWNK01000002_gene1775	AWNK01000002_gene1775	181	annotation not available
118005.AWNK01000002_gene1776	AWNK01000002_gene1776	349	annotation not available
118005.AWNK01000002_gene1777	AWNK01000002_gene1777	312	annotation not available
118005.AWNK01000002_gene1778	AWNK01000002_gene1778	75	annotation not available
118005.AWNK01000002_gene1779	AWNK01000002_gene1779	123	annotation not available
118005.AWNK01000002_gene1780	AWNK01000002_gene1780	188	annotation not available
118005.AWNK01000002_gene1781	AWNK01000002_gene1781	474	annotation not available
118005.AWNK01000002_gene1782	AWNK01000002_gene1782	241	annotation not available
118005.AWNK01000002_gene1783	AWNK01000002_gene1783	158	annotation not available
118005.AWNK01000003_gene2136	AWNK01000003_gene2136	69	annotation not available
118005.AWNK01000003_gene2137	AWNK01000003_gene2137	174	annotation not available
118005.AWNK01000003_gene2138	AWNK01000003_gene2138	272	annotation not available
118005.AWNK01000003_gene2139	AWNK01000003_gene2139	291	annotation not available
118005.AWNK01000003_gene2140	AWNK01000003_gene2140	287	annotation not available
118005.AWNK01000003_gene2141	AWNK01000003_gene2141	416	annotation not available
118005.AWNK01000003_gene2142	AWNK01000003_gene2142	287	annotation not available
118005.AWNK01000003_gene2143	AWNK01000003_gene2143	173	annotation not available
118005.AWNK01000003_gene2144	AWNK01000003_gene2144	278	annotation not available
118005.AWNK01000003_gene2145	AWNK01000003_gene2145	226	annotation not available
118005.AWNK01000003_gene2146	AWNK01000003_gene2146	487	annotation not available
118005.AWNK01000003_gene2147	AWNK01000003_gene2147	694	annotation not available
118005.AWNK01000003_gene2148	AWNK01000003_gene2148	334	annotation not available
118005.AWNK01000003_gene2149	AWNK01000003_gene2149	378	annotation not available
118005.AWNK01000003_gene2150	AWNK01000003_gene2150	889	annotation not available
118005.AWNK01000003_gene2151	AWNK01000003_gene2151	248	annotation not available
118005.AWNK01000003_gene2152	AWNK01000003_gene2152	1368	annotation not available
118005.AWNK01000003_gene2153	AWNK01000003_gene2153	73	annotation not available
118005.AWNK01000003_gene2154	AWNK01000003_gene2154	150	annotation not available
118005.AWNK01000003_gene2155	AWNK01000003_gene2155	155	annotation not available
118005.AWNK01000003_gene2156	AWNK01000003_gene2156	264	annotation not available
118005.AWNK01000003_gene2157	AWNK01000003_gene2157	360	annotation not available
118005.AWNK01000003_gene2158	AWNK01000003_gene2158	258	annotation not available
118005.AWNK01000003_gene2159	AWNK01000003_gene2159	262	annotation not available
118005.AWNK01000003_gene2160	AWNK01000003_gene2160	39	annotation not available
118005.AWNK01000003_gene2161	AWNK01000003_gene2161	250	annotation not available
118005.AWNK01000003_gene2162	AWNK01000003_gene2162	292	annotation not available
118005.AWNK01000003_gene2163	AWNK01000003_gene2163	464	annotation not available
118005.AWNK01000003_gene2164	AWNK01000003_gene2164	129	annotation not available
118005.AWNK01000003_gene2165	AWNK01000003_gene2165	159	annotation not available
118005.AWNK01000003_gene2166	AWNK01000003_gene2166	110	annotation not available
118005.AWNK01000003_gene2167	AWNK01000003_gene2167	186	annotation not available
118005.AWNK01000003_gene2168	AWNK01000003_gene2168	303	annotation not available
118005.AWNK01000003_gene2169	AWNK01000003_gene2169	351	annotation not available
118005.AWNK01000003_gene2170	AWNK01000003_gene2170	167	annotation not available
118005.AWNK01000003_gene2171	AWNK01000003_gene2171	255	annotation not available
118005.AWNK01000003_gene2172	AWNK01000003_gene2172	328	annotation not available
118005.AWNK01000003_gene2173	AWNK01000003_gene2173	177	annotation not available
118005.AWNK01000003_gene2174	AWNK01000003_gene2174	239	annotation not available
118005.AWNK01000003_gene2175	AWNK01000003_gene2175	745	annotation not available
118005.AWNK01000003_gene2176	AWNK01000003_gene2176	102	annotation not available
118005.AWNK01000003_gene2177	AWNK01000003_gene2177	153	annotation not available
118005.AWNK01000003_gene2178	AWNK01000003_gene2178	257	annotation not available
118005.AWNK01000003_gene2179	AWNK01000003_gene2179	596	annotation not available
118005.AWNK01000003_gene2180	AWNK01000003_gene2180	194	annotation not available
118005.AWNK01000003_gene2181	AWNK01000003_gene2181	91	annotation not available
118005.AWNK01000003_gene2182	AWNK01000003_gene2182	289	annotation not available
118005.AWNK01000003_gene2183	AWNK01000003_gene2183	58	annotation not available
118005.AWNK01000003_gene2184	AWNK01000003_gene2184	168	annotation not available
118005.AWNK01000003_gene2185	AWNK01000003_gene2185	189	annotation not available
118005.AWNK01000003_gene2186	AWNK01000003_gene2186	715	annotation not available
118005.AWNK01000003_gene2187	AWNK01000003_gene2187	195	annotation not available
118005.AWNK01000003_gene2188	AWNK01000003_gene2188	450	annotation not available
118005.AWNK01000003_gene2189	AWNK01000003_gene2189	154	annotation not available
118005.AWNK01000003_gene2190	AWNK01000003_gene2190	187	annotation not available
118005.AWNK01000003_gene2191	AWNK01000003_gene2191	365	annotation not available
118005.AWNK01000003_gene2192	AWNK01000003_gene2192	214	annotation not available
118005.AWNK01000003_gene2193	AWNK01000003_gene2193	306	annotation not available
118005.AWNK01000003_gene2194	AWNK01000003_gene2194	414	annotation not available
118005.AWNK01000003_gene2195	AWNK01000003_gene2195	272	annotation not available
118005.AWNK01000003_gene2196	AWNK01000003_gene2196	184	annotation not available
118005.AWNK01000003_gene2197	AWNK01000003_gene2197	347	annotation not available
118005.AWNK01000003_gene2198	AWNK01000003_gene2198	181	annotation not available
118005.AWNK01000003_gene2199	AWNK01000003_gene2199	650	annotation not available
118005.AWNK01000003_gene2200	AWNK01000003_gene2200	376	annotation not available
118005.AWNK01000003_gene2201	AWNK01000003_gene2201	430	annotation not available
118005.AWNK01000003_gene2202	AWNK01000003_gene2202	538	annotation not available
118005.AWNK01000003_gene2203	AWNK01000003_gene2203	703	annotation not available
118005.AWNK01000003_gene2204	AWNK01000003_gene2204	333	annotation not available
118005.AWNK01000003_gene2205	AWNK01000003_gene2205	237	annotation not available
118005.AWNK01000003_gene2206	AWNK01000003_gene2206	533	annotation not available
118005.AWNK01000003_gene2207	AWNK01000003_gene2207	210	annotation not available
118005.AWNK01000003_gene2208	AWNK01000003_gene2208	434	annotation not available
118005.AWNK01000003_gene2209	AWNK01000003_gene2209	532	annotation not available
118005.AWNK01000003_gene2210	AWNK01000003_gene2210	564	annotation not available
118005.AWNK01000003_gene2211	AWNK01000003_gene2211	136	annotation not available
118005.AWNK01000003_gene2212	AWNK01000003_gene2212	284	annotation not available
118005.AWNK01000003_gene2213	AWNK01000003_gene2213	355	annotation not available
118005.AWNK01000003_gene2214	AWNK01000003_gene2214	898	annotation not available
118005.AWNK01000003_gene2215	AWNK01000003_gene2215	870	annotation not available
118005.AWNK01000003_gene2216	AWNK01000003_gene2216	108	annotation not available
118005.AWNK01000003_gene2217	AWNK01000003_gene2217	875	annotation not available
118005.AWNK01000003_gene2218	AWNK01000003_gene2218	460	annotation not available
118005.AWNK01000003_gene2219	AWNK01000003_gene2219	1002	annotation not available
118005.AWNK01000003_gene2220	AWNK01000003_gene2220	271	annotation not available
118005.AWNK01000003_gene2221	AWNK01000003_gene2221	216	annotation not available
118005.AWNK01000003_gene2222	AWNK01000003_gene2222	133	annotation not available
118005.AWNK01000003_gene2223	AWNK01000003_gene2223	282	annotation not available
118005.AWNK01000003_gene2224	AWNK01000003_gene2224	442	annotation not available
118005.AWNK01000003_gene2225	AWNK01000003_gene2225	181	annotation not available
118005.AWNK01000003_gene2226	AWNK01000003_gene2226	292	annotation not available
118005.AWNK01000003_gene2227	AWNK01000003_gene2227	326	annotation not available
118005.AWNK01000003_gene2228	AWNK01000003_gene2228	230	annotation not available
118005.AWNK01000003_gene2229	AWNK01000003_gene2229	195	annotation not available
118005.AWNK01000003_gene2230	AWNK01000003_gene2230	883	annotation not available
118005.AWNK01000003_gene2231	AWNK01000003_gene2231	223	annotation not available
118005.AWNK01000003_gene2232	AWNK01000003_gene2232	249	annotation not available
118005.AWNK01000003_gene2233	AWNK01000003_gene2233	257	annotation not available
118005.AWNK01000003_gene2234	AWNK01000003_gene2234	440	annotation not available
118005.AWNK01000003_gene2235	AWNK01000003_gene2235	182	annotation not available
118005.AWNK01000003_gene2236	AWNK01000003_gene2236	125	annotation not available
118005.AWNK01000003_gene2237	AWNK01000003_gene2237	118	annotation not available
118005.AWNK01000003_gene2238	AWNK01000003_gene2238	309	annotation not available
118005.AWNK01000003_gene2239	AWNK01000003_gene2239	219	annotation not available
118005.AWNK01000003_gene2240	AWNK01000003_gene2240	456	annotation not available
118005.AWNK01000003_gene2241	AWNK01000003_gene2241	1141	annotation not available
118005.AWNK01000003_gene2242	AWNK01000003_gene2242	459	annotation not available
118005.AWNK01000003_gene2243	AWNK01000003_gene2243	92	annotation not available
118005.AWNK01000003_gene2244	AWNK01000003_gene2244	539	annotation not available
118005.AWNK01000003_gene2245	AWNK01000003_gene2245	397	annotation not available
118005.AWNK01000003_gene2246	AWNK01000003_gene2246	172	annotation not available
118005.AWNK01000003_gene2247	AWNK01000003_gene2247	320	annotation not available
118005.AWNK01000003_gene2248	AWNK01000003_gene2248	100	annotation not available
118005.AWNK01000003_gene2249	AWNK01000003_gene2249	108	annotation not available
118005.AWNK01000003_gene2250	AWNK01000003_gene2250	102	annotation not available
118005.AWNK01000003_gene2251	AWNK01000003_gene2251	87	annotation not available
118005.AWNK01000003_gene2252	AWNK01000003_gene2252	194	annotation not available
118005.AWNK01000003_gene2253	AWNK01000003_gene2253	598	annotation not available
118005.AWNK01000003_gene2254	AWNK01000003_gene2254	1123	annotation not available
118005.AWNK01000003_gene2255	AWNK01000003_gene2255	66	annotation not available
118005.AWNK01000003_gene2256	AWNK01000003_gene2256	162	annotation not available
118005.AWNK01000003_gene2257	AWNK01000003_gene2257	101	annotation not available
118005.AWNK01000003_gene2258	AWNK01000003_gene2258	317	annotation not available
118005.AWNK01000003_gene2259	AWNK01000003_gene2259	273	annotation not available
118005.AWNK01000003_gene2260	AWNK01000003_gene2260	357	annotation not available
118005.AWNK01000003_gene2261	AWNK01000003_gene2261	201	annotation not available
118005.AWNK01000003_gene2262	AWNK01000003_gene2262	317	annotation not available
118005.AWNK01000003_gene2263	AWNK01000003_gene2263	176	annotation not available
118005.AWNK01000003_gene2264	AWNK01000003_gene2264	284	annotation not available
118005.AWNK01000003_gene2265	AWNK01000003_gene2265	356	annotation not available
118005.AWNK01000003_gene2266	AWNK01000003_gene2266	197	annotation not available
118005.AWNK01000003_gene2267	AWNK01000003_gene2267	334	annotation not available
118005.AWNK01000003_gene2268	AWNK01000003_gene2268	274	annotation not available
118005.AWNK01000003_gene2269	AWNK01000003_gene2269	221	annotation not available
118005.AWNK01000003_gene2270	AWNK01000003_gene2270	157	annotation not available
118005.AWNK01000003_gene2271	AWNK01000003_gene2271	273	annotation not available
118005.AWNK01000003_gene2272	AWNK01000003_gene2272	616	annotation not available
118005.AWNK01000003_gene2273	AWNK01000003_gene2273	280	annotation not available
118005.AWNK01000003_gene2274	AWNK01000003_gene2274	208	annotation not available
118005.AWNK01000003_gene2275	AWNK01000003_gene2275	252	annotation not available
118005.AWNK01000003_gene2276	AWNK01000003_gene2276	343	annotation not available
118005.AWNK01000003_gene2277	AWNK01000003_gene2277	141	annotation not available
118005.AWNK01000003_gene2278	AWNK01000003_gene2278	129	annotation not available
118005.AWNK01000003_gene2279	AWNK01000003_gene2279	848	annotation not available
118005.AWNK01000003_gene2280	AWNK01000003_gene2280	858	annotation not available
118005.AWNK01000003_gene2281	AWNK01000003_gene2281	670	annotation not available
118005.AWNK01000003_gene2282	AWNK01000003_gene2282	953	annotation not available
118005.AWNK01000003_gene2283	AWNK01000003_gene2283	638	annotation not available
118005.AWNK01000003_gene2284	AWNK01000003_gene2284	167	annotation not available
118005.AWNK01000003_gene2285	AWNK01000003_gene2285	622	annotation not available
118005.AWNK01000003_gene2286	AWNK01000003_gene2286	414	annotation not available
118005.AWNK01000003_gene2287	AWNK01000003_gene2287	370	annotation not available
118005.AWNK01000003_gene2288	AWNK01000003_gene2288	134	annotation not available
118005.AWNK01000003_gene2289	AWNK01000003_gene2289	1475	annotation not available
118005.AWNK01000003_gene2290	AWNK01000003_gene2290	464	annotation not available
118005.AWNK01000003_gene2291	AWNK01000003_gene2291	421	annotation not available
118005.AWNK01000003_gene2292	AWNK01000003_gene2292	713	annotation not available
118005.AWNK01000003_gene2293	AWNK01000003_gene2293	172	annotation not available
118005.AWNK01000003_gene2294	AWNK01000003_gene2294	220	annotation not available
