#string_protein_id	preferred_name	protein_size	annotation
1121377.KB906398_gene2376	KB906398_gene2376	182	annotation not available
1121377.KB906398_gene2377	KB906398_gene2377	288	annotation not available
1121377.KB906398_gene2378	KB906398_gene2378	147	annotation not available
1121377.KB906398_gene2379	KB906398_gene2379	248	annotation not available
1121377.KB906398_gene2380	KB906398_gene2380	461	annotation not available
1121377.KB906398_gene2381	KB906398_gene2381	190	annotation not available
1121377.KB906398_gene2382	KB906398_gene2382	183	annotation not available
1121377.KB906398_gene2383	KB906398_gene2383	167	annotation not available
1121377.KB906398_gene2384	KB906398_gene2384	259	annotation not available
1121377.KB906398_gene2385	KB906398_gene2385	279	annotation not available
1121377.KB906398_gene2386	KB906398_gene2386	397	annotation not available
1121377.KB906398_gene2387	KB906398_gene2387	139	annotation not available
1121377.KB906398_gene2388	KB906398_gene2388	375	annotation not available
1121377.KB906398_gene2389	KB906398_gene2389	480	annotation not available
1121377.KB906398_gene2390	KB906398_gene2390	184	annotation not available
1121377.KB906398_gene2391	KB906398_gene2391	562	annotation not available
1121377.KB906398_gene2392	KB906398_gene2392	850	annotation not available
1121377.KB906398_gene2393	KB906398_gene2393	222	annotation not available
1121377.KB906398_gene2394	KB906398_gene2394	123	annotation not available
1121377.KB906398_gene2395	KB906398_gene2395	110	annotation not available
1121377.KB906398_gene2396	KB906398_gene2396	161	annotation not available
1121377.KB906398_gene2397	KB906398_gene2397	388	annotation not available
1121377.KB906398_gene2398	KB906398_gene2398	164	annotation not available
1121377.KB906398_gene2399	KB906398_gene2399	172	annotation not available
1121377.KB906398_gene2400	KB906398_gene2400	312	annotation not available
1121377.KB906398_gene2401	KB906398_gene2401	547	annotation not available
1121377.KB906398_gene2402	KB906398_gene2402	237	annotation not available
1121377.KB906398_gene2403	KB906398_gene2403	357	annotation not available
1121377.KB906398_gene2404	KB906398_gene2404	232	annotation not available
1121377.KB906398_gene2405	KB906398_gene2405	329	annotation not available
1121377.KB906398_gene2406	KB906398_gene2406	566	annotation not available
1121377.KB906398_gene2407	KB906398_gene2407	266	annotation not available
1121377.KB906398_gene2408	KB906398_gene2408	357	annotation not available
1121377.KB906398_gene2409	KB906398_gene2409	285	annotation not available
1121377.KB906398_gene2410	KB906398_gene2410	398	annotation not available
1121377.KB906398_gene2411	KB906398_gene2411	375	annotation not available
1121377.KB906398_gene2412	KB906398_gene2412	224	annotation not available
1121377.KB906398_gene2413	KB906398_gene2413	72	annotation not available
1121377.KB906398_gene2414	KB906398_gene2414	182	annotation not available
1121377.KB906398_gene2415	KB906398_gene2415	272	annotation not available
1121377.KB906398_gene2416	KB906398_gene2416	607	annotation not available
1121377.KB906398_gene2417	KB906398_gene2417	321	annotation not available
1121377.KB906398_gene2418	KB906398_gene2418	326	annotation not available
1121377.KB906398_gene2419	KB906398_gene2419	350	annotation not available
1121377.KB906398_gene2420	KB906398_gene2420	194	annotation not available
1121377.KB906398_gene2421	KB906398_gene2421	392	annotation not available
1121377.KB906398_gene2422	KB906398_gene2422	252	annotation not available
1121377.KB906398_gene2423	KB906398_gene2423	361	annotation not available
1121377.KB906398_gene2424	KB906398_gene2424	444	annotation not available
1121377.KB906398_gene2425	KB906398_gene2425	266	annotation not available
1121377.KB906398_gene2426	KB906398_gene2426	244	annotation not available
1121377.KB906398_gene2427	KB906398_gene2427	447	annotation not available
1121377.KB906398_gene2428	KB906398_gene2428	364	annotation not available
1121377.KB906398_gene2429	KB906398_gene2429	154	annotation not available
1121377.KB906398_gene2430	KB906398_gene2430	410	annotation not available
1121377.KB906398_gene2431	KB906398_gene2431	338	annotation not available
1121377.KB906398_gene2432	KB906398_gene2432	280	annotation not available
1121377.KB906398_gene2433	KB906398_gene2433	75	annotation not available
1121377.KB906398_gene2434	KB906398_gene2434	142	annotation not available
1121377.KB906398_gene2435	KB906398_gene2435	146	annotation not available
1121377.KB906398_gene2436	KB906398_gene2436	130	annotation not available
1121377.KB906398_gene2437	KB906398_gene2437	971	annotation not available
1121377.KB906398_gene2438	KB906398_gene2438	299	annotation not available
1121377.KB906398_gene2439	KB906398_gene2439	289	annotation not available
1121377.KB906398_gene2440	KB906398_gene2440	172	annotation not available
1121377.KB906398_gene2441	KB906398_gene2441	73	annotation not available
1121377.KB906398_gene2442	KB906398_gene2442	185	annotation not available
1121377.KB906398_gene2443	KB906398_gene2443	202	annotation not available
1121377.KB906398_gene2444	KB906398_gene2444	110	annotation not available
1121377.KB906398_gene2445	KB906398_gene2445	65	annotation not available
1121377.KB906398_gene2446	KB906398_gene2446	319	annotation not available
1121377.KB906398_gene2447	KB906398_gene2447	100	annotation not available
1121377.KB906398_gene2448	KB906398_gene2448	139	annotation not available
1121377.KB906398_gene2449	KB906398_gene2449	1021	annotation not available
1121377.KB906398_gene2450	KB906398_gene2450	677	annotation not available
1121377.KB906398_gene2451	KB906398_gene2451	282	annotation not available
1121377.KB906398_gene2452	KB906398_gene2452	324	annotation not available
1121377.KB906398_gene2453	KB906398_gene2453	257	annotation not available
1121377.KB906398_gene2454	KB906398_gene2454	116	annotation not available
1121377.KB906398_gene2455	KB906398_gene2455	276	annotation not available
1121377.KB906398_gene2456	KB906398_gene2456	259	annotation not available
1121377.KB906398_gene2457	KB906398_gene2457	318	annotation not available
1121377.KB906398_gene2458	KB906398_gene2458	150	annotation not available
1121377.KB906398_gene2459	KB906398_gene2459	192	annotation not available
1121377.KB906398_gene2460	KB906398_gene2460	371	annotation not available
1121377.KB906398_gene2461	KB906398_gene2461	327	annotation not available
1121377.KB906398_gene2462	KB906398_gene2462	92	annotation not available
1121377.KB906398_gene2463	KB906398_gene2463	443	annotation not available
1121377.KB906398_gene2464	KB906398_gene2464	912	annotation not available
1121377.KB906398_gene2465	KB906398_gene2465	201	annotation not available
1121377.KB906398_gene2466	KB906398_gene2466	260	annotation not available
1121377.KB906398_gene2467	KB906398_gene2467	113	annotation not available
1121377.KB906398_gene2468	KB906398_gene2468	167	annotation not available
1121377.KB906398_gene2469	KB906398_gene2469	133	annotation not available
1121377.KB906398_gene2470	KB906398_gene2470	67	annotation not available
1121377.KB906398_gene2471	KB906398_gene2471	245	annotation not available
1121377.KB906398_gene2472	KB906398_gene2472	420	annotation not available
1121377.KB906398_gene2473	KB906398_gene2473	577	annotation not available
1121377.KB906398_gene2474	KB906398_gene2474	44	annotation not available
1121377.KB906398_gene2475	KB906398_gene2475	254	annotation not available
1121377.KB906398_gene2476	KB906398_gene2476	364	annotation not available
1121377.KB906398_gene2477	KB906398_gene2477	88	annotation not available
1121377.KB906398_gene2478	KB906398_gene2478	522	annotation not available
1121377.KB906398_gene2479	KB906398_gene2479	54	annotation not available
1121377.KB906398_gene2480	KB906398_gene2480	103	annotation not available
1121377.KB906398_gene2481	KB906398_gene2481	28	annotation not available
1121377.KB906398_gene2482	KB906398_gene2482	906	annotation not available
1121377.KB906398_gene2483	KB906398_gene2483	327	annotation not available
1121377.KB906398_gene2484	KB906398_gene2484	108	annotation not available
1121377.KB906398_gene2485	KB906398_gene2485	353	annotation not available
1121377.KB906398_gene2486	KB906398_gene2486	132	annotation not available
1121377.KB906398_gene2487	KB906398_gene2487	300	annotation not available
1121377.KB906398_gene2488	KB906398_gene2488	230	annotation not available
1121377.KB906398_gene2489	KB906398_gene2489	281	annotation not available
1121377.KB906398_gene2490	KB906398_gene2490	107	annotation not available
1121377.KB906398_gene2491	KB906398_gene2491	154	annotation not available
1121377.KB906398_gene2492	KB906398_gene2492	138	annotation not available
1121377.KB906398_gene2493	KB906398_gene2493	259	annotation not available
1121377.KB906398_gene2494	KB906398_gene2494	687	annotation not available
1121377.KB906398_gene2495	KB906398_gene2495	335	annotation not available
1121377.KB906398_gene2496	KB906398_gene2496	353	annotation not available
1121377.KB906398_gene2497	KB906398_gene2497	181	annotation not available
1121377.KB906398_gene2498	KB906398_gene2498	427	annotation not available
1121377.KB906398_gene2499	KB906398_gene2499	165	annotation not available
1121377.KB906398_gene2500	KB906398_gene2500	529	annotation not available
1121377.KB906398_gene2501	KB906398_gene2501	232	annotation not available
1121377.KB906398_gene2502	KB906398_gene2502	168	annotation not available
1121377.KB906398_gene2503	KB906398_gene2503	34	annotation not available
1121377.KB906398_gene2504	KB906398_gene2504	85	annotation not available
1121377.KB906398_gene2505	KB906398_gene2505	83	annotation not available
1121377.KB906398_gene2506	KB906398_gene2506	182	annotation not available
1121377.KB906398_gene2507	KB906398_gene2507	39	annotation not available
1121377.KB906398_gene2508	KB906398_gene2508	490	annotation not available
1121377.KB906398_gene2509	KB906398_gene2509	119	annotation not available
1121377.KB906398_gene2510	KB906398_gene2510	111	annotation not available
1121377.KB906398_gene2511	KB906398_gene2511	107	annotation not available
1121377.KB906398_gene2512	KB906398_gene2512	283	annotation not available
1121377.KB906398_gene2513	KB906398_gene2513	153	annotation not available
1121377.KB906398_gene2514	KB906398_gene2514	140	annotation not available
1121377.KB906398_gene2515	KB906398_gene2515	275	annotation not available
1121377.KB906398_gene2516	KB906398_gene2516	528	annotation not available
1121377.KB906398_gene2517	KB906398_gene2517	131	annotation not available
1121377.KB906398_gene2518	KB906398_gene2518	207	annotation not available
1121377.KB906398_gene2519	KB906398_gene2519	692	annotation not available
1121377.KB906398_gene2520	KB906398_gene2520	765	annotation not available
1121377.KB906398_gene2521	KB906398_gene2521	116	annotation not available
1121377.KB906398_gene2522	KB906398_gene2522	128	annotation not available
1121377.KB906398_gene2523	KB906398_gene2523	2105	annotation not available
1121377.KB906398_gene2524	KB906398_gene2524	152	annotation not available
1121377.KB906398_gene2525	KB906398_gene2525	155	annotation not available
1121377.KB906398_gene2526	KB906398_gene2526	106	annotation not available
1121377.KB906398_gene2527	KB906398_gene2527	142	annotation not available
1121377.KB906398_gene2528	KB906398_gene2528	221	annotation not available
1121377.KB906398_gene2529	KB906398_gene2529	142	annotation not available
1121377.KB906398_gene2530	KB906398_gene2530	114	annotation not available
1121377.KB906398_gene2531	KB906398_gene2531	146	annotation not available
1121377.KB906398_gene2532	KB906398_gene2532	252	annotation not available
1121377.KB906398_gene2533	KB906398_gene2533	368	annotation not available
1121377.KB906398_gene2534	KB906398_gene2534	132	annotation not available
1121377.KB906398_gene2535	KB906398_gene2535	536	annotation not available
1121377.KB906398_gene2536	KB906398_gene2536	409	annotation not available
1121377.KB906398_gene2537	KB906398_gene2537	519	annotation not available
1121377.KB906398_gene2538	KB906398_gene2538	160	annotation not available
1121377.KB906398_gene2539	KB906398_gene2539	72	annotation not available
1121377.KB906398_gene2540	KB906398_gene2540	57	annotation not available
1121377.KB906398_gene2541	KB906398_gene2541	61	annotation not available
1121377.KB906398_gene2542	KB906398_gene2542	205	annotation not available
1121377.KB906398_gene2543	KB906398_gene2543	105	annotation not available
1121377.KB906398_gene2544	KB906398_gene2544	211	annotation not available
1121377.KB906398_gene2545	KB906398_gene2545	122	annotation not available
1121377.KB906398_gene2546	KB906398_gene2546	74	annotation not available
1121377.KB906398_gene2547	KB906398_gene2547	61	annotation not available
1121377.KB906398_gene2548	KB906398_gene2548	72	annotation not available
1121377.KB906398_gene2549	KB906398_gene2549	147	annotation not available
1121377.KB906398_gene2550	KB906398_gene2550	61	annotation not available
1121377.KB906398_gene2551	KB906398_gene2551	49	annotation not available
1121377.KB906398_gene2552	KB906398_gene2552	67	annotation not available
1121377.KB906398_gene2553	KB906398_gene2553	99	annotation not available
1121377.KB906398_gene2554	KB906398_gene2554	114	annotation not available
1121377.KB906398_gene2555	KB906398_gene2555	187	annotation not available
1121377.KB906398_gene2556	KB906398_gene2556	167	annotation not available
1121377.KB906398_gene2557	KB906398_gene2557	137	annotation not available
1121377.KB906398_gene2558	KB906398_gene2558	76	annotation not available
